entry_time,exit_time,side,entry_price,exit_price,pnl,reason,system,held_bars
2026-02-16 16:10:00,,LONG,24751.5,24708.25,-865.0,stop,VWAP Reversion,
2026-02-16 16:20:00,,LONG,24703.0,24727.5,490.0,target,VWAP Reversion,
2026-02-16 16:30:00,,LONG,24716.75,24673.25,-870.0,stop,VWAP Reversion,
2026-02-16 16:40:00,,LONG,24701.5,24724.5,460.0,target,VWAP Reversion,
2026-02-16 16:50:00,,LONG,24722.5,24728.75,125.0,target,VWAP Reversion,
2026-02-16 17:00:00,,LONG,24735.75,24743.25,150.0,target,VWAP Reversion,
2026-02-16 23:30:00,2026-02-16 23:45:00,SHORT,24801.5,24820.96,-389.29,real_dollar_stop,Z-Score MR v2,3.0
2026-02-16 23:45:00,,SHORT,24827.5,24817.75,195.0,target,VWAP Reversion,
2026-02-16 23:50:00,2026-02-17 01:25:00,SHORT,24827.0,24782.25,895.0,reverted,Z-Score MR v2,19.0
2026-02-17 00:05:00,2026-02-17 00:15:00,LONG,24810.0,24805.5,-90.0,signal_invalidated,Layer I,
2026-02-17 01:45:00,,LONG,24758.0,24689.75,-1365.0,stop,VWAP Reversion,
2026-02-17 01:45:00,2026-02-17 01:50:00,SHORT,24758.0,24681.34,1533.21,target,OTE+BOS,
2026-02-17 01:50:00,2026-02-17 02:00:00,LONG,24689.75,24665.59,-483.21,real_dollar_stop,Z-Score MR v2,2.0
2026-02-17 01:55:00,,LONG,24669.0,24640.0,-580.0,stop,VWAP Reversion,
2026-02-17 02:05:00,2026-02-17 03:10:00,LONG,24649.75,24620.46,-585.71,real_dollar_stop,Z-Score MR v2,13.0
2026-02-17 02:05:00,,LONG,24649.75,24668.5,375.0,target,VWAP Reversion,
2026-02-17 02:15:00,,LONG,24660.75,24682.0,425.0,target,VWAP Reversion,
2026-02-17 02:20:00,2026-02-17 02:35:00,SHORT,24682.0,24665.75,325.0,signal_invalidated,Layer I,
2026-02-17 02:25:00,,LONG,24675.0,24624.75,-1005.0,stop,VWAP Reversion,
2026-02-17 03:00:00,2026-02-17 03:35:00,SHORT,24624.75,24592.25,650.0,target,Layer I,
2026-02-17 03:05:00,,LONG,24625.0,24596.5,-570.0,stop,VWAP Reversion,
2026-02-17 03:35:00,,LONG,24587.0,24606.25,385.0,target,VWAP Reversion,
2026-02-17 03:45:00,,LONG,24590.0,24606.75,335.0,target,VWAP Reversion,
2026-02-17 03:45:00,2026-02-17 04:00:00,SHORT,24590.0,24615.98,-519.64,stop,Layer I,
2026-02-17 03:55:00,,LONG,24609.25,24619.0,195.0,target,VWAP Reversion,
2026-02-17 04:10:00,,LONG,24620.25,24584.75,-710.0,stop,VWAP Reversion,
2026-02-17 05:15:00,2026-02-17 05:20:00,SHORT,24584.75,24598.91,-283.21,stop,Layer I,
2026-02-17 05:20:00,,LONG,24591.0,24609.5,370.0,target,VWAP Reversion,
2026-02-17 05:50:00,,LONG,24581.25,24597.25,320.0,target,VWAP Reversion,
2026-02-17 06:05:00,,LONG,24620.0,24629.25,185.0,target,VWAP Reversion,
2026-02-17 06:45:00,,LONG,24624.0,24631.5,150.0,target,VWAP Reversion,
2026-02-17 06:55:00,,LONG,24627.25,24602.75,-490.0,stop,VWAP Reversion,
2026-02-17 07:10:00,,LONG,24600.5,24612.5,240.0,target,VWAP Reversion,
2026-02-17 07:25:00,,LONG,24591.5,24630.0,770.0,target,VWAP Reversion,
2026-02-17 07:40:00,,LONG,24628.0,24656.0,560.0,target,VWAP Reversion,
2026-02-17 07:50:00,2026-02-17 08:00:00,SHORT,24656.0,24676.48,-409.64,real_dollar_stop,Z-Score MR v2,2.0
2026-02-17 07:55:00,2026-02-17 08:00:00,LONG,24660.0,24692.5,650.0,target,Layer I,
2026-02-17 08:05:00,2026-02-17 10:30:00,SHORT,24707.25,24643.75,1270.0,reverted,Z-Score MR v2,29.0
2026-02-17 10:35:00,,LONG,24628.5,24608.25,-405.0,stop,VWAP Reversion,
2026-02-17 10:45:00,,LONG,24611.25,24593.5,-355.0,stop,VWAP Reversion,
2026-02-17 11:10:00,,LONG,24599.75,24618.75,380.0,target,VWAP Reversion,
2026-02-17 11:30:00,,LONG,24612.0,24621.75,195.0,target,VWAP Reversion,
2026-02-17 11:40:00,,LONG,24612.0,24619.0,140.0,target,VWAP Reversion,
2026-02-17 11:50:00,,LONG,24623.0,24662.75,795.0,target,VWAP Reversion,
2026-02-17 12:10:00,2026-02-17 12:25:00,SHORT,24651.0,24638.5,250.0,be_stop,OTE+BOS,
2026-02-17 12:25:00,,LONG,24619.0,24588.25,-615.0,stop,VWAP Reversion,
2026-02-17 12:50:00,,LONG,24596.0,24566.5,-590.0,stop,VWAP Reversion,
2026-02-17 13:00:00,2026-02-17 13:50:00,LONG,24566.5,24664.5,1960.0,reverted,Z-Score MR v2,10.0
2026-02-17 13:05:00,,LONG,24551.0,24612.75,1235.0,target,VWAP Reversion,
2026-02-17 13:25:00,,LONG,24605.0,24664.5,1190.0,target,VWAP Reversion,
2026-02-17 19:35:00,,SHORT,24870.75,24836.5,685.0,target,VWAP Reversion,
2026-02-17 19:55:00,,SHORT,24815.0,24788.75,525.0,target,VWAP Reversion,
2026-02-17 20:20:00,,SHORT,24774.75,24756.25,370.0,target,VWAP Reversion,
2026-02-17 20:35:00,,SHORT,24742.25,24782.25,-800.0,stop,VWAP Reversion,
2026-02-17 20:45:00,,SHORT,24763.75,24794.75,-620.0,stop,VWAP Reversion,
2026-02-17 21:20:00,,SHORT,24788.5,24762.5,520.0,target,VWAP Reversion,
2026-02-17 21:35:00,,SHORT,24766.25,24741.0,505.0,target,VWAP Reversion,
2026-02-17 23:10:00,,SHORT,24737.0,24726.5,210.0,target,VWAP Reversion,
2026-02-17 23:35:00,,SHORT,24722.0,24709.25,255.0,target,VWAP Reversion,
2026-02-18 03:45:00,2026-02-18 03:50:00,SHORT,24776.0,24786.29,-205.71,real_dollar_stop,Z-Score MR v2,1.0
2026-02-18 03:45:00,,SHORT,24776.0,24788.0,-240.0,stop,VWAP Reversion,
2026-02-18 03:55:00,2026-02-18 04:30:00,LONG,24794.25,24826.75,650.0,target,Layer I,
2026-02-18 03:55:00,2026-02-18 04:05:00,SHORT,24794.25,24805.57,-226.43,real_dollar_stop,Z-Score MR v2,2.0
2026-02-18 03:55:00,,SHORT,24794.25,24811.75,-350.0,stop,VWAP Reversion,
2026-02-18 04:10:00,2026-02-18 04:30:00,SHORT,24802.75,24815.71,-259.29,real_dollar_stop,Z-Score MR v2,4.0
2026-02-18 04:10:00,,SHORT,24802.75,24828.0,-505.0,stop,VWAP Reversion,
2026-02-18 04:35:00,,SHORT,24831.5,24823.25,165.0,target,VWAP Reversion,
2026-02-18 04:35:00,2026-02-18 07:05:00,SHORT,24831.5,24816.5,300.0,reverted,Z-Score MR v2,30.0
2026-02-18 04:40:00,2026-02-18 05:05:00,LONG,24836.75,24824.21,-250.71,stop,Layer I,
2026-02-18 06:05:00,,SHORT,24820.75,24831.25,-210.0,stop,VWAP Reversion,
2026-02-18 06:40:00,,SHORT,24839.5,24823.5,320.0,target,VWAP Reversion,
2026-02-18 07:00:00,,SHORT,24823.75,24816.5,145.0,target,VWAP Reversion,
2026-02-18 07:10:00,,SHORT,24812.0,24802.75,185.0,target,VWAP Reversion,
2026-02-18 07:25:00,,SHORT,24822.25,24839.75,-350.0,stop,VWAP Reversion,
2026-02-18 07:45:00,,SHORT,24829.75,24863.0,-665.0,stop,VWAP Reversion,
2026-02-18 08:00:00,2026-02-18 08:15:00,SHORT,24863.0,24877.16,-283.21,real_dollar_stop,Z-Score MR v2,3.0
2026-02-18 08:05:00,2026-02-18 08:10:00,LONG,24872.75,24858.8,-278.93,stop,Layer I,
2026-02-18 08:05:00,,SHORT,24872.75,24896.5,-475.0,stop,VWAP Reversion,
2026-02-18 08:20:00,2026-02-18 09:30:00,SHORT,24909.75,24928.11,-367.14,real_dollar_stop,Z-Score MR v2,14.0
2026-02-18 08:20:00,,SHORT,24909.75,24895.5,285.0,target,VWAP Reversion,
2026-02-18 08:30:00,2026-02-18 09:35:00,LONG,24902.0,24934.5,650.0,target,Layer I,
2026-02-18 08:30:00,,SHORT,24902.0,24933.0,-620.0,stop,VWAP Reversion,
2026-02-18 09:35:00,,SHORT,24939.0,24923.0,320.0,target,VWAP Reversion,
2026-02-18 09:35:00,2026-02-18 11:10:00,SHORT,24939.0,24903.5,710.0,reverted,Z-Score MR v2,19.0
2026-02-18 09:50:00,,SHORT,24920.5,24909.0,230.0,target,VWAP Reversion,
2026-02-18 10:00:00,,SHORT,24934.25,24921.75,250.0,target,VWAP Reversion,
2026-02-18 10:05:00,2026-02-18 10:10:00,LONG,24929.25,24931.75,50.0,signal_invalidated,Layer I,
2026-02-18 11:00:00,,SHORT,24916.5,24903.5,260.0,target,VWAP Reversion,
2026-02-18 11:15:00,,SHORT,24907.5,24922.5,-300.0,stop,VWAP Reversion,
2026-02-18 11:25:00,,SHORT,24907.5,24893.25,285.0,target,VWAP Reversion,
2026-02-18 11:35:00,,SHORT,24893.25,24930.75,-750.0,stop,VWAP Reversion,
2026-02-18 12:00:00,2026-02-18 12:20:00,LONG,24930.75,24943.25,250.0,be_stop,OTE+BOS,
2026-02-18 12:05:00,,SHORT,24937.0,24958.0,-420.0,stop,VWAP Reversion,
2026-02-18 12:10:00,2026-02-18 12:20:00,LONG,24958.0,24940.52,-349.64,stop,Layer I,
2026-02-18 12:10:00,2026-02-18 12:25:00,SHORT,24958.0,24900.75,1145.0,reverted,Z-Score MR v2,3.0
2026-02-18 12:15:00,,SHORT,24948.75,24933.75,300.0,target,VWAP Reversion,
2026-02-18 12:25:00,,SHORT,24900.75,24850.0,1015.0,target,VWAP Reversion,
2026-02-18 12:30:00,2026-02-18 13:50:00,LONG,24850.0,24826.57,-468.57,real_dollar_stop,Z-Score MR v2,16.0
2026-02-18 13:25:00,,SHORT,24895.25,24886.0,185.0,target,VWAP Reversion,
2026-02-18 13:55:00,2026-02-18 14:30:00,LONG,24828.0,24803.8,-483.93,real_dollar_stop,Z-Score MR v2,7.0
2026-02-18 14:25:00,,LONG,24809.0,24767.75,-825.0,stop,VWAP Reversion,
2026-02-18 14:35:00,2026-02-18 14:50:00,LONG,24803.75,24886.5,1655.0,reverted,Z-Score MR v2,3.0
2026-02-18 16:10:00,,SHORT,25098.25,25073.75,490.0,target,VWAP Reversion,
2026-02-18 16:55:00,,SHORT,25061.5,25095.0,-670.0,stop,VWAP Reversion,
2026-02-18 17:05:00,,SHORT,25106.75,25083.25,470.0,target,VWAP Reversion,
2026-02-18 17:15:00,,SHORT,25109.5,25090.0,390.0,target,VWAP Reversion,
2026-02-18 17:30:00,,SHORT,25079.25,25109.0,-595.0,stop,VWAP Reversion,
2026-02-18 17:55:00,,SHORT,25098.25,25083.5,295.0,target,VWAP Reversion,
2026-02-18 18:15:00,,SHORT,25081.5,25063.0,370.0,target,VWAP Reversion,
2026-02-18 18:30:00,,SHORT,25058.75,25029.5,585.0,target,VWAP Reversion,
2026-02-18 18:45:00,,SHORT,25029.75,25022.25,150.0,target,VWAP Reversion,
2026-02-18 18:55:00,,SHORT,25027.5,25012.5,300.0,target,VWAP Reversion,
2026-02-18 19:10:00,2026-02-18 19:30:00,LONG,25008.75,24982.0,-535.0,real_dollar_stop,Z-Score MR v2,4.0
2026-02-18 19:10:00,,SHORT,25008.75,24999.5,185.0,target,VWAP Reversion,
2026-02-18 19:20:00,,SHORT,25011.25,24991.75,390.0,target,VWAP Reversion,
2026-02-18 19:35:00,2026-02-18 19:55:00,LONG,24929.0,24896.38,-652.5,real_dollar_stop,Z-Score MR v2,4.0
2026-02-18 19:40:00,,LONG,24925.5,24883.0,-850.0,stop,VWAP Reversion,
2026-02-18 20:00:00,2026-02-18 23:00:00,LONG,24902.5,24971.75,1385.0,reverted,Z-Score MR v2,24.0
2026-02-18 20:00:00,,LONG,24902.5,24912.25,195.0,target,VWAP Reversion,
2026-02-19 00:15:00,2026-02-19 00:45:00,SHORT,24948.5,24939.0,190.0,signal_invalidated,Layer I,
2026-02-19 01:10:00,,SHORT,24992.0,24982.75,185.0,target,VWAP Reversion,
2026-02-19 02:45:00,2026-02-19 02:50:00,LONG,24985.0,24972.45,-251.07,stop,Layer I,
2026-02-19 03:10:00,2026-02-19 03:35:00,LONG,24984.25,24976.0,-165.0,signal_invalidated,Layer I,
2026-02-19 05:05:00,2026-02-19 05:25:00,LONG,24946.75,24973.5,535.0,reverted,Z-Score MR v2,4.0
2026-02-19 05:35:00,2026-02-19 05:45:00,SHORT,24982.0,24993.88,-237.5,stop,OTE+BOS,
2026-02-19 05:50:00,2026-02-19 07:00:00,LONG,24994.75,25027.25,650.0,target,Layer I,
2026-02-19 06:00:00,2026-02-19 06:55:00,SHORT,24999.75,25011.25,-230.0,real_dollar_stop,Z-Score MR v2,11.0
2026-02-19 06:30:00,,SHORT,25007.0,25002.0,100.0,target,VWAP Reversion,
2026-02-19 06:50:00,,SHORT,25010.5,25026.0,-310.0,stop,VWAP Reversion,
2026-02-19 07:05:00,2026-02-19 07:20:00,SHORT,25016.75,25027.86,-222.14,real_dollar_stop,Z-Score MR v2,3.0
2026-02-19 07:10:00,2026-02-19 07:55:00,LONG,25026.0,25020.75,-105.0,signal_invalidated,Layer I,
2026-02-19 07:15:00,,SHORT,25023.0,25037.5,-290.0,stop,VWAP Reversion,
2026-02-19 07:25:00,2026-02-19 08:40:00,SHORT,25041.25,25010.25,620.0,reverted,Z-Score MR v2,15.0
2026-02-19 07:25:00,,SHORT,25041.25,25031.0,205.0,target,VWAP Reversion,
2026-02-19 07:45:00,,SHORT,25034.75,25027.75,140.0,target,VWAP Reversion,
2026-02-19 07:55:00,,SHORT,25020.75,25037.0,-325.0,stop,VWAP Reversion,
2026-02-19 08:10:00,,SHORT,25032.0,25026.25,115.0,target,VWAP Reversion,
2026-02-19 09:00:00,2026-02-19 09:35:00,LONG,24944.0,24923.09,-418.21,real_dollar_stop,Z-Score MR v2,7.0
2026-02-19 09:00:00,,LONG,24944.0,24965.5,430.0,target,VWAP Reversion,
2026-02-19 09:25:00,,LONG,24933.75,24938.75,100.0,target,VWAP Reversion,
2026-02-19 09:35:00,,LONG,24908.25,24856.5,-1035.0,stop,VWAP Reversion,
2026-02-19 09:35:00,2026-02-19 09:45:00,SHORT,24908.25,24875.75,650.0,target,Layer I,
2026-02-19 09:40:00,2026-02-19 09:45:00,LONG,24898.25,24872.11,-522.86,real_dollar_stop,Z-Score MR v2,1.0
2026-02-19 09:50:00,,LONG,24891.75,24838.5,-1065.0,stop,VWAP Reversion,
2026-02-19 09:50:00,2026-02-19 10:10:00,LONG,24891.75,24861.36,-607.86,real_dollar_stop,Z-Score MR v2,4.0
2026-02-19 10:15:00,,LONG,24865.25,24875.75,210.0,target,VWAP Reversion,
2026-02-19 10:15:00,2026-02-19 12:35:00,LONG,24865.25,24882.5,345.0,reverted,Z-Score MR v2,28.0
2026-02-19 11:25:00,,LONG,24874.25,24840.0,-685.0,stop,VWAP Reversion,
2026-02-19 12:05:00,,LONG,24860.75,24875.0,285.0,target,VWAP Reversion,
2026-02-19 12:25:00,,LONG,24880.75,24891.0,205.0,target,VWAP Reversion,
2026-02-19 12:45:00,,LONG,24889.25,24868.0,-425.0,stop,VWAP Reversion,
2026-02-19 13:00:00,,LONG,24860.25,24816.25,-880.0,stop,VWAP Reversion,
2026-02-19 13:25:00,,LONG,24831.75,24841.75,200.0,target,VWAP Reversion,
2026-02-19 13:35:00,,LONG,24864.75,24874.5,195.0,target,VWAP Reversion,
2026-02-19 13:55:00,,LONG,24854.75,24867.75,260.0,target,VWAP Reversion,
2026-02-19 14:20:00,,LONG,24867.75,24833.75,-680.0,stop,VWAP Reversion,
2026-02-19 14:30:00,,LONG,24833.75,24846.0,245.0,target,VWAP Reversion,
2026-02-19 19:10:00,,LONG,24823.75,24837.75,280.0,target,VWAP Reversion,
2026-02-19 19:25:00,,LONG,24809.0,24817.0,160.0,target,VWAP Reversion,
2026-02-19 19:35:00,,LONG,24760.25,24773.5,265.0,target,VWAP Reversion,
2026-02-19 19:45:00,,LONG,24766.5,24776.5,200.0,target,VWAP Reversion,
2026-02-19 19:55:00,,LONG,24782.0,24811.25,585.0,target,VWAP Reversion,
2026-02-19 20:05:00,,LONG,24792.5,24803.25,215.0,target,VWAP Reversion,
2026-02-19 20:20:00,,LONG,24789.25,24807.5,365.0,target,VWAP Reversion,
2026-02-19 20:35:00,,LONG,24802.25,24832.75,610.0,target,VWAP Reversion,
2026-02-20 00:05:00,2026-02-20 00:20:00,LONG,24877.25,24861.89,-307.14,stop,Layer I,
2026-02-20 00:30:00,2026-02-20 01:10:00,SHORT,24906.5,24924.86,-367.14,real_dollar_stop,Z-Score MR v2,8.0
2026-02-20 00:50:00,2026-02-20 01:15:00,LONG,24904.25,24916.75,250.0,be_stop,Layer I,
2026-02-20 01:10:00,,SHORT,24933.0,24914.25,375.0,target,VWAP Reversion,
2026-02-20 05:25:00,2026-02-20 05:30:00,SHORT,24925.25,24933.43,-163.57,real_dollar_stop,Z-Score MR v2,1.0
2026-02-20 05:30:00,,SHORT,24941.5,24933.75,155.0,target,VWAP Reversion,
2026-02-20 05:35:00,2026-02-20 06:35:00,LONG,24933.75,24937.25,70.0,signal_invalidated,Layer I,
2026-02-20 05:35:00,2026-02-20 06:00:00,SHORT,24933.75,24943.18,-188.57,real_dollar_stop,Z-Score MR v2,5.0
2026-02-20 05:55:00,,SHORT,24943.0,24953.25,-205.0,stop,VWAP Reversion,
2026-02-20 06:05:00,2026-02-20 07:45:00,SHORT,24946.5,24923.0,470.0,reverted,Z-Score MR v2,20.0
2026-02-20 06:15:00,,SHORT,24950.25,24945.25,100.0,target,VWAP Reversion,
2026-02-20 07:05:00,,SHORT,24950.5,24941.75,175.0,target,VWAP Reversion,
2026-02-20 09:05:00,,SHORT,24953.25,24978.25,-500.0,stop,VWAP Reversion,
2026-02-20 09:15:00,2026-02-20 09:45:00,SHORT,24978.25,24943.0,705.0,reverted,Z-Score MR v2,6.0
2026-02-20 09:15:00,2026-02-20 09:35:00,LONG,24978.25,24961.23,-340.36,stop,Layer I,
2026-02-20 09:20:00,,SHORT,24979.5,24971.5,160.0,target,VWAP Reversion,
2026-02-20 09:40:00,,SHORT,24958.0,24943.0,300.0,target,VWAP Reversion,
2026-02-20 10:25:00,2026-02-20 10:55:00,LONG,24927.25,24913.11,-282.86,stop,OTE+BOS,
2026-02-20 10:35:00,2026-02-20 11:00:00,SHORT,24931.0,24898.5,650.0,target,Layer I,
2026-02-20 10:55:00,2026-02-20 11:00:00,LONG,24902.0,24887.09,-298.21,real_dollar_stop,Z-Score MR v2,1.0
2026-02-20 11:00:00,,LONG,24850.75,24870.0,385.0,target,VWAP Reversion,
2026-02-20 11:05:00,2026-02-20 11:45:00,LONG,24870.0,24850.91,-381.79,real_dollar_stop,Z-Score MR v2,8.0
2026-02-20 11:10:00,2026-02-20 11:35:00,SHORT,24868.75,24887.46,-374.29,stop,Layer I,
2026-02-20 11:10:00,,LONG,24868.75,24879.25,210.0,target,VWAP Reversion,
2026-02-20 11:35:00,,LONG,24865.25,24838.5,-535.0,stop,VWAP Reversion,
2026-02-20 11:50:00,,LONG,24835.0,24811.25,-475.0,stop,VWAP Reversion,
2026-02-20 11:50:00,2026-02-20 12:15:00,LONG,24835.0,24813.66,-426.79,real_dollar_stop,Z-Score MR v2,5.0
2026-02-20 12:20:00,,LONG,24816.75,24829.0,245.0,target,VWAP Reversion,
2026-02-20 12:20:00,2026-02-20 13:30:00,LONG,24816.75,24795.5,-425.0,real_dollar_stop,Z-Score MR v2,14.0
2026-02-20 13:00:00,,LONG,24830.0,24852.5,450.0,target,VWAP Reversion,
2026-02-20 13:20:00,,LONG,24830.75,24857.5,535.0,target,VWAP Reversion,
2026-02-20 13:30:00,,LONG,24777.25,24744.75,-650.0,stop,VWAP Reversion,
2026-02-20 13:30:00,2026-02-20 13:50:00,SHORT,24777.25,24745.96,625.71,be_stop,OTE+BOS,
2026-02-20 13:40:00,2026-02-20 14:15:00,LONG,24744.75,24714.5,-605.0,real_dollar_stop,Z-Score MR v2,7.0
2026-02-20 13:45:00,,LONG,24732.25,24747.75,310.0,target,VWAP Reversion,
2026-02-20 13:55:00,,LONG,24769.25,24713.25,-1120.0,stop,VWAP Reversion,
2026-02-20 19:45:00,,SHORT,25039.0,25023.0,320.0,target,VWAP Reversion,
2026-02-20 20:00:00,,SHORT,25044.75,25029.25,310.0,target,VWAP Reversion,
2026-02-20 20:25:00,,SHORT,25020.25,25059.5,-785.0,stop,VWAP Reversion,
2026-02-20 20:45:00,,SHORT,25044.75,25074.75,-600.0,stop,VWAP Reversion,
2026-02-20 21:00:00,,SHORT,25084.5,25070.75,275.0,target,VWAP Reversion,
2026-02-20 21:20:00,,SHORT,25069.5,25047.5,440.0,target,VWAP Reversion,
2026-02-22 23:15:00,2026-02-22 23:25:00,SHORT,25035.75,24980.75,1100.06,target,OTE+BOS,
2026-02-22 23:25:00,2026-02-22 23:40:00,LONG,24980.0,24961.34,-373.21,real_dollar_stop,Z-Score MR v2,3.0
2026-02-22 23:25:00,,LONG,24980.0,24940.5,-790.0,stop,VWAP Reversion,
2026-02-22 23:35:00,2026-02-23 00:05:00,SHORT,24963.75,24931.25,650.0,target,Layer I,
2026-02-22 23:45:00,2026-02-23 00:00:00,LONG,24971.25,24945.07,-523.57,real_dollar_stop,Z-Score MR v2,3.0
2026-02-23 00:05:00,2026-02-23 00:30:00,LONG,24931.75,24899.18,-651.43,real_dollar_stop,Z-Score MR v2,5.0
2026-02-23 00:15:00,2026-02-23 00:25:00,SHORT,24927.25,24894.75,650.0,target,Layer I,
2026-02-23 00:35:00,2026-02-23 00:55:00,SHORT,24885.75,24853.25,650.0,target,Layer I,
2026-02-23 00:35:00,2026-02-23 00:55:00,LONG,24885.75,24857.88,-557.5,real_dollar_stop,Z-Score MR v2,4.0
2026-02-23 00:55:00,,LONG,24852.75,24869.75,340.0,target,VWAP Reversion,
2026-02-23 01:05:00,2026-02-23 01:40:00,SHORT,24872.75,24873.25,-10.0,signal_invalidated,Layer I,
2026-02-23 01:50:00,2026-02-23 02:05:00,SHORT,24848.25,24843.75,90.0,signal_invalidated,Layer I,
2026-02-23 01:55:00,,LONG,24844.25,24818.0,-525.0,stop,VWAP Reversion,
2026-02-23 02:15:00,,LONG,24822.5,24828.25,115.0,target,VWAP Reversion,
2026-02-23 02:15:00,2026-02-23 02:45:00,SHORT,24822.5,24835.25,-255.0,signal_invalidated,Layer I,
2026-02-23 02:25:00,,LONG,24832.0,24840.5,170.0,target,VWAP Reversion,
2026-02-23 03:20:00,,LONG,24824.25,24833.5,185.0,target,VWAP Reversion,
2026-02-23 03:30:00,,LONG,24823.25,24838.75,310.0,target,VWAP Reversion,
2026-02-23 04:30:00,,LONG,24825.75,24834.25,170.0,target,VWAP Reversion,
2026-02-23 05:05:00,,LONG,24822.5,24808.25,-285.0,stop,VWAP Reversion,
2026-02-23 05:15:00,2026-02-23 05:35:00,LONG,24808.25,24837.5,585.0,reverted,Z-Score MR v2,4.0
2026-02-23 05:20:00,2026-02-23 05:30:00,SHORT,24817.5,24828.86,-227.14,stop,Layer I,
2026-02-23 05:20:00,,LONG,24817.5,24827.75,205.0,target,VWAP Reversion,
2026-02-23 06:10:00,2026-02-23 06:55:00,SHORT,24854.25,24866.57,-246.43,real_dollar_stop,Z-Score MR v2,9.0
2026-02-23 07:00:00,2026-02-23 07:10:00,SHORT,24889.5,24901.68,-243.57,real_dollar_stop,Z-Score MR v2,2.0
2026-02-23 07:10:00,,SHORT,24909.75,24902.25,150.0,target,VWAP Reversion,
2026-02-23 07:15:00,2026-02-23 08:50:00,SHORT,24905.0,24918.93,-278.57,real_dollar_stop,Z-Score MR v2,19.0
2026-02-23 07:25:00,,SHORT,24903.75,24898.0,115.0,target,VWAP Reversion,
2026-02-23 08:10:00,,SHORT,24904.25,24897.5,135.0,target,VWAP Reversion,
2026-02-23 08:45:00,2026-02-23 09:10:00,LONG,24918.5,24981.95,1269.09,target,OTE+BOS,
2026-02-23 08:45:00,,SHORT,24918.5,24962.0,-870.0,stop,VWAP Reversion,
2026-02-23 09:00:00,2026-02-23 09:10:00,SHORT,24962.0,24981.71,-394.29,real_dollar_stop,Z-Score MR v2,2.0
2026-02-23 09:05:00,,SHORT,24974.5,24996.25,-435.0,stop,VWAP Reversion,
2026-02-23 09:15:00,2026-02-23 11:30:00,SHORT,24982.0,24959.25,455.0,reverted,Z-Score MR v2,27.0
2026-02-23 09:45:00,,SHORT,24988.0,24970.0,360.0,target,VWAP Reversion,
2026-02-23 10:30:00,,SHORT,24970.75,24959.25,230.0,target,VWAP Reversion,
2026-02-23 11:35:00,,SHORT,24953.75,24927.0,535.0,target,VWAP Reversion,
2026-02-23 11:55:00,,SHORT,24929.5,24920.5,180.0,target,VWAP Reversion,
2026-02-23 13:35:00,,SHORT,24935.75,24960.5,-495.0,stop,VWAP Reversion,
2026-02-23 14:15:00,,SHORT,24943.75,24981.25,-750.0,stop,VWAP Reversion,
2026-02-23 14:30:00,,SHORT,25005.0,24996.25,175.0,target,VWAP Reversion,
2026-02-23 14:30:00,2026-02-23 14:40:00,SHORT,25005.0,24881.75,2465.0,reverted,Z-Score MR v2,2.0
2026-02-23 14:35:00,2026-02-23 14:40:00,SHORT,24996.25,24894.43,2036.36,target,OTE+BOS,
2026-02-23 14:40:00,,LONG,24881.75,24892.0,205.0,target,VWAP Reversion,
2026-02-23 17:15:00,,LONG,24738.5,24681.5,-1140.0,stop,VWAP Reversion,
2026-02-23 17:40:00,,LONG,24701.0,24740.0,780.0,target,VWAP Reversion,
2026-02-23 17:55:00,,LONG,24744.75,24755.75,220.0,target,VWAP Reversion,
2026-02-23 18:05:00,,LONG,24774.0,24784.0,200.0,target,VWAP Reversion,
2026-02-23 18:15:00,,LONG,24785.75,24816.75,620.0,target,VWAP Reversion,
2026-02-23 18:35:00,,LONG,24802.0,24755.5,-930.0,stop,VWAP Reversion,
2026-02-23 18:55:00,,LONG,24727.5,24743.25,315.0,target,VWAP Reversion,
2026-02-23 19:10:00,,LONG,24743.25,24714.75,-570.0,stop,VWAP Reversion,
2026-02-23 19:30:00,,LONG,24714.5,24685.5,-580.0,stop,VWAP Reversion,
2026-02-23 20:15:00,,LONG,24695.75,24746.75,1020.0,target,VWAP Reversion,
2026-02-23 20:35:00,,LONG,24727.25,24742.75,310.0,target,VWAP Reversion,
2026-02-23 20:50:00,,LONG,24717.25,24768.25,1020.0,target,VWAP Reversion,
2026-02-23 21:00:00,,LONG,24778.25,24785.25,140.0,target,VWAP Reversion,
2026-02-23 21:35:00,,LONG,24778.25,24784.5,125.0,target,VWAP Reversion,
2026-02-24 01:35:00,2026-02-24 01:55:00,LONG,24820.0,24822.0,40.0,signal_invalidated,Layer I,
2026-02-24 02:10:00,2026-02-24 02:20:00,SHORT,24836.25,24852.23,-319.64,real_dollar_stop,Z-Score MR v2,2.0
2026-02-24 02:15:00,2026-02-24 02:35:00,LONG,24844.0,24876.5,650.0,target,Layer I,
2026-02-24 02:20:00,,SHORT,24862.75,24880.5,-355.0,stop,VWAP Reversion,
2026-02-24 02:25:00,2026-02-24 03:20:00,SHORT,24862.5,24878.34,-316.79,real_dollar_stop,Z-Score MR v2,11.0
2026-02-24 02:45:00,2026-02-24 03:40:00,LONG,24868.0,24874.25,125.0,signal_invalidated,Layer I,
2026-02-24 03:25:00,,SHORT,24878.25,24872.5,115.0,target,VWAP Reversion,
2026-02-24 04:40:00,,SHORT,24871.25,24886.75,-310.0,stop,VWAP Reversion,
2026-02-24 05:05:00,,SHORT,24884.25,24857.75,530.0,target,VWAP Reversion,
